Name	Iteration	Number samples	Number features (all)	Number features (no unknown)	Number cores	Reference length	Analysis runtime	Analysis memory (max)	Analysis memory (max/process)	Analysis disk uage	Index runtime	Index memory (max)	Index memory (max/process)	Index size	Tree runtime	Tree memory (max)	Tree memory (max/process)	Total runtime	Max memory
cov-50 assemblies	1	59	1350	1350	32	19699	90.19	1147531264.0	365211648.0	2084601856.0	6.42	5775437824.0	241274880.0	1351680.0	102.54	240119808.0	222949376.0	199.15	5775437824.0
cov-50 assemblies	2	59	1350	1350	32	19699	95.36	1286864896.0	368476160.0	2084593664.0	6.12	5772787712.0	241238016.0	1359872.0	98.5	239169536.0	223248384.0	199.98000000000002	5772787712.0
cov-50 assemblies	3	59	1350	1350	32	19699	90.23	1218273280.0	364904448.0	2084597760.0	6.32	5766668288.0	241405952.0	1355776.0	76.09	240177152.0	222846976.0	172.64000000000001	5766668288.0
