Name	Iteration	Number samples	Number features (all)	Number features (no unknown)	Number cores	Reference length	Analysis runtime	Analysis memory (max)	Analysis memory (max/process)	Analysis disk uage	Index runtime	Index memory (max)	Index memory (max/process)	Index size	Tree runtime	Tree memory (max)	Tree memory (max/process)	Total runtime	Max memory
cov-40 reads	1	59	2859	1321	32	19699	104.35	2759532544.0	400556032.0	3299594240.0	7.41	5801242624.0	269320192.0	2138112.0	93.54	253947904.0	222937088.0	205.3	5801242624.0
cov-40 reads	2	59	2859	1321	32	19699	102.18	2615189504.0	386134016.0	3299590144.0	7.18	5787557888.0	269082624.0	2146304.0	94.27	254582784.0	223100928.0	203.63	5787557888.0
cov-40 reads	3	59	2859	1321	32	19699	105.54	2537189376.0	398733312.0	3299602432.0	7.26	5795549184.0	269258752.0	2134016.0	95.89	253972480.0	222851072.0	208.69	5795549184.0
