Name	Iteration	Number samples	Number features (all)	Number features (no unknown)	Number cores	Reference length	Analysis runtime	Analysis memory (max)	Analysis memory (max/process)	Analysis disk uage	Index runtime	Index memory (max)	Index memory (max/process)	Index size	Tree runtime	Tree memory (max)	Tree memory (max/process)	Total runtime	Max memory
alpha-5.0-cov-30 reads	1	59	25970	6693	32	19699	108.36	2632699904.0	394895360.0	3323117568.0	25.74	6107738112.0	677683200.0	6139904.0	215.82	399749120.0	223039488.0	349.91999999999996	6107738112.0
alpha-5.0-cov-30 reads	2	59	25970	6693	32	19699	106.16	2599931904.0	388464640.0	3323129856.0	22.39	6128082944.0	678416384.0	6139904.0	194.61	402321408.0	223232000.0	323.16	6128082944.0
alpha-5.0-cov-30 reads	3	59	25970	6693	32	19699	105.54	2614820864.0	383418368.0	3323105280.0	24.04	6126579712.0	676630528.0	6148096.0	228.87	399294464.0	222752768.0	358.45000000000005	6126579712.0
