Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
case-2000-batch-10000	query hasa	1	2000	2656	32489	3.01	226586624.0	226586624.0
case-2000-batch-10000	query hasa	2	2000	2656	32489	2.7	226312192.0	226312192.0
case-2000-batch-10000	query hasa	3	2000	2656	32489	2.79	226897920.0	226897920.0
case-2000-batch-10000	query hasa	4	2000	2656	32489	2.79	226664448.0	226664448.0
case-2000-batch-10000	query hasa	5	2000	2656	32489	2.7199999999999998	226676736.0	226676736.0
case-2000-batch-10000	query hasa	6	2000	2656	32489	2.73	226533376.0	226533376.0
case-2000-batch-10000	query hasa	7	2000	2656	32489	3.01	226824192.0	226824192.0
case-2000-batch-10000	query hasa	8	2000	2656	32489	2.7199999999999998	226549760.0	226549760.0
case-2000-batch-10000	query hasa	9	2000	2656	32489	2.68	226656256.0	226656256.0
case-2000-batch-10000	query hasa	10	2000	2656	32489	2.71	226697216.0	226697216.0
case-2000-batch-10000	query isa	1	2000	2656	32489	2.76	221548544.0	221548544.0
case-2000-batch-10000	query isa	2	2000	2656	32489	2.84	221691904.0	221691904.0
case-2000-batch-10000	query isa	3	2000	2656	32489	2.5	220921856.0	220921856.0
case-2000-batch-10000	query isa	4	2000	2656	32489	2.68	221278208.0	221278208.0
case-2000-batch-10000	query isa	5	2000	2656	32489	2.75	221728768.0	221728768.0
case-2000-batch-10000	query isa	6	2000	2656	32489	2.75	221876224.0	221876224.0
case-2000-batch-10000	query isa	7	2000	2656	32489	2.7	220876800.0	220876800.0
case-2000-batch-10000	query isa	8	2000	2656	32489	2.7800000000000002	221622272.0	221622272.0
case-2000-batch-10000	query isa	9	2000	2656	32489	2.86	221286400.0	221286400.0
case-2000-batch-10000	query isa	10	2000	2656	32489	2.75	221962240.0	221962240.0
case-2000-batch-10000	query --summary	1	2000	2656	32489	2.81	223764480.0	223764480.0
case-2000-batch-10000	query --summary	2	2000	2656	32489	2.94	223731712.0	223731712.0
case-2000-batch-10000	query --summary	3	2000	2656	32489	2.64	223965184.0	223965184.0
case-2000-batch-10000	query --summary	4	2000	2656	32489	2.86	223391744.0	223391744.0
case-2000-batch-10000	query --summary	5	2000	2656	32489	2.86	223588352.0	223588352.0
case-2000-batch-10000	query --summary	6	2000	2656	32489	2.87	223174656.0	223174656.0
case-2000-batch-10000	query --summary	7	2000	2656	32489	2.59	223834112.0	223834112.0
case-2000-batch-10000	query --summary	8	2000	2656	32489	2.83	223535104.0	223535104.0
case-2000-batch-10000	query --summary	9	2000	2656	32489	2.9	223559680.0	223559680.0
case-2000-batch-10000	query --summary	10	2000	2656	32489	2.65	223678464.0	223678464.0
case-2000-batch-10000	query --features-summary	1	2000	2656	32489	3.14	237400064.0	237400064.0
case-2000-batch-10000	query --features-summary	2	2000	2656	32489	3.08	237948928.0	237948928.0
case-2000-batch-10000	query --features-summary	3	2000	2656	32489	3.09	237993984.0	237993984.0
case-2000-batch-10000	query --features-summary	4	2000	2656	32489	3.02	237473792.0	237473792.0
case-2000-batch-10000	query --features-summary	5	2000	2656	32489	3.18	238379008.0	238379008.0
case-2000-batch-10000	query --features-summary	6	2000	2656	32489	2.9	238178304.0	238178304.0
case-2000-batch-10000	query --features-summary	7	2000	2656	32489	3.03	238194688.0	238194688.0
case-2000-batch-10000	query --features-summary	8	2000	2656	32489	3.13	237678592.0	237678592.0
case-2000-batch-10000	query --features-summary	9	2000	2656	32489	3.0	238149632.0	238149632.0
case-2000-batch-10000	query --features-summary	10	2000	2656	32489	3.12	238030848.0	238030848.0
case-2000-batch-10000	list samples	1	2000	2656	32489	2.61	222715904.0	222715904.0
case-2000-batch-10000	list samples	2	2000	2656	32489	2.84	223256576.0	223256576.0
case-2000-batch-10000	list samples	3	2000	2656	32489	2.58	222765056.0	222765056.0
case-2000-batch-10000	list samples	4	2000	2656	32489	2.81	223236096.0	223236096.0
case-2000-batch-10000	list samples	5	2000	2656	32489	2.85	222904320.0	222904320.0
case-2000-batch-10000	list samples	6	2000	2656	32489	2.79	223010816.0	223010816.0
case-2000-batch-10000	list samples	7	2000	2656	32489	2.67	223297536.0	223297536.0
case-2000-batch-10000	list samples	8	2000	2656	32489	2.62	222912512.0	222912512.0
case-2000-batch-10000	list samples	9	2000	2656	32489	2.86	223014912.0	223014912.0
case-2000-batch-10000	list samples	10	2000	2656	32489	2.81	223129600.0	223129600.0
